Date,Open,High,Low,Close,Volume
1994-01-19,6.5722,6.6607,6.3962,6.4697,4474326
1994-01-20,6.4548,6.4768,6.3593,6.4326,3949003
1994-01-21,6.4326,6.4697,6.3741,6.4697,4217241
1994-01-24,6.4621,6.4697,6.3149,6.3223,4781188
1994-01-25,6.3593,6.3887,6.2048,6.2784,5326094
1994-01-26,6.2637,6.2931,6.1901,6.2563,3139667
1994-01-27,6.3149,6.4326,6.2563,6.4326,7466269
1994-01-28,6.4915,6.4915,6.2563,6.2931,4356525
1994-01-31,6.4621,6.4697,6.3741,6.4621,3142662
1994-02-01,6.4621,6.58,6.4107,6.4326,4385906
1994-02-02,6.4697,6.5429,6.4255,6.5283,3727015
1994-02-03,6.5577,6.7121,6.521,6.6902,8710604
1994-02-04,6.7267,6.7562,6.5577,6.5577,8815616
1994-02-07,6.5283,6.6386,6.4107,6.6386,6460521
1994-02-08,6.6533,6.7267,6.5871,6.6976,4222681
1994-02-09,6.6241,6.7121,6.5871,6.6018,8409994
1994-02-10,6.6241,6.6386,6.3593,6.3593,13805731
1994-02-11,6.3371,6.3371,6.227,6.3149,6415635
1994-02-14,6.3371,6.4255,6.3149,6.3371,3820053
1994-02-15,6.3519,6.3887,6.2784,6.3887,4488739
1994-02-16,6.4475,6.4475,6.2637,6.2637,3359755
1994-02-17,6.3519,6.3593,6.1901,6.227,5601674
1994-02-18,6.2048,6.2784,6.1607,6.2196,4354349
1994-02-22,6.2637,6.2637,6.1314,6.2196,3684030
1994-02-23,6.227,6.3149,6.1461,6.1901,5455044
1994-02-24,6.1461,6.1682,5.977,6.0285,7039705
1994-02-25,6.0359,6.058,5.8812,5.9253,7576448
1994-02-28,5.9916,6.0506,5.977,5.9916,5009976
1994-03-01,6.0285,6.0506,5.918,5.999,5046430
1994-03-02,5.977,6.1826,5.8812,6.1607,8792217
1994-03-03,6.2048,6.2563,6.124,6.1314,4515399
1994-03-04,6.1682,6.3005,6.0873,6.2784,5501563
1994-03-07,6.3371,6.3519,6.1901,6.2048,3985455
1994-03-08,6.2196,6.2416,6.1461,6.1461,3371180
1994-03-09,6.1826,6.3005,6.1461,6.3005,2567834
1994-03-10,6.3149,6.3223,6.1092,6.2637,2919311
1994-03-11,6.2637,6.3149,6.1826,6.3149,2352643
1994-03-14,6.3149,6.3149,6.2048,6.2048,2010953
1994-03-15,6.1826,6.1826,6.0873,6.0873,4052922
1994-03-16,6.0285,6.1314,5.9253,6.1314,5200409
1994-03-17,6.1314,6.1607,5.999,6.0137,5073639
1994-03-18,5.918,6.0359,5.9034,5.9253,8125978
1994-03-21,5.9402,5.999,5.8666,5.8961,5472724
1994-03-22,5.9548,5.9548,5.8961,5.9402,2399979
1994-03-23,5.9916,6.1826,5.9623,6.1092,4708823
1994-03-24,5.977,5.999,5.7859,5.918,10205491
1994-03-25,5.9253,5.9253,5.808,5.808,5142462
1994-03-28,5.7859,5.8592,5.7489,5.7933,5687367
1994-03-29,5.83,5.8592,5.6977,5.7123,4521383
1994-03-30,5.7712,5.7712,5.6166,5.6166,6436849
1994-03-31,5.6386,5.6905,5.4916,5.661,6951562
1994-04-04,5.5652,5.6905,5.4845,5.661,8407816
1994-04-05,5.7343,5.8666,5.7343,5.8666,5466466
1994-04-06,5.8812,5.9253,5.8448,5.8666,4120665
1994-04-07,5.8812,5.8812,5.7565,5.8448,3931591
1994-04-08,5.8228,5.8228,5.5947,5.6239,4924829
1994-04-11,5.6905,5.7489,5.5652,5.5947,3903026
1994-04-12,5.6239,5.6239,5.5285,5.5429,3158712
1994-04-13,5.5429,5.661,5.4476,5.5063,5363639
1994-04-14,5.4845,5.6977,5.4476,5.6386,7613446
1994-04-15,5.6386,5.7565,5.6166,5.6166,6844105
1994-04-18,5.661,5.6757,5.5579,5.58,3836649
1994-04-19,5.5063,5.5429,5.2786,5.433,6820980
1994-04-20,5.4476,5.4698,5.1609,5.2418,11645149
1994-04-21,5.2933,5.4476,5.2272,5.3597,11315429
1994-04-22,5.4111,5.4845,5.3371,5.3597,6720323
1994-04-25,5.4476,5.5947,5.4255,5.58,5670773
1994-04-26,5.6093,5.6312,5.5506,5.6239,4191937
1994-04-28,5.6312,5.683,5.5285,5.5874,4626939
1994-04-29,5.536,5.683,5.4991,5.6686,8869475
1994-05-02,5.7788,5.918,5.7418,5.918,6114749
1994-05-03,5.918,5.9253,5.808,5.9253,4137258
1994-05-04,5.9253,5.9476,5.7933,5.83,5116890
1994-05-05,5.83,5.8519,5.7197,5.7343,4734940
1994-05-06,5.661,5.6977,5.6093,5.6312,8607772
1994-05-09,5.5506,5.661,5.5506,5.6239,3811076
1994-05-10,5.6686,5.7788,5.6686,5.7565,2872247
1994-05-11,5.7565,5.7933,5.6239,5.6239,4393525
1994-05-12,5.7197,5.7197,5.5726,5.6093,3945193
1994-05-13,5.6093,5.6461,5.536,5.6312,4051293
1994-05-16,5.6018,5.6312,5.5947,5.6093,2586876
1994-05-17,5.6239,5.7788,5.6018,5.7712,2644274
1994-05-18,5.7933,5.7933,5.6461,5.7197,6691760
1994-05-19,5.7197,5.7788,5.6686,5.7418,4950673
1994-05-20,5.7565,5.8448,5.7565,5.808,7457024
1994-05-23,5.7788,5.808,5.7343,5.7565,2192953
1994-05-24,5.8152,5.8152,5.661,5.683,3265356
1994-05-25,5.6312,5.7418,5.5874,5.683,2641009
1994-05-26,5.7051,5.7269,5.5652,5.6093,3663352
1994-05-27,5.5652,5.6686,5.5652,5.6312,3290384
1994-05-31,5.6093,5.661,5.6093,5.6093,3947100
1994-06-01,5.6093,5.683,5.5506,5.683,2997934
1994-06-02,5.7051,5.7197,5.5652,5.5652,3086349
1994-06-03,5.536,5.5506,5.4769,5.5285,5536932
1994-06-06,5.536,5.5652,5.4255,5.4255,3165784
1994-06-07,5.4183,5.4769,5.4183,5.4403,3491419
1994-06-08,5.4991,5.5138,5.3301,5.4037,4190306
1994-06-09,5.3669,5.4769,5.3597,5.4623,2787644
1994-06-10,5.4991,5.6018,5.4769,5.5506,3171770
1994-06-13,5.5506,5.7343,5.5506,5.7197,3762657
1994-06-14,5.8152,5.977,5.7933,5.9402,11660929
1994-06-15,5.9843,6.0506,5.8888,5.8888,6133248
1994-06-16,5.8888,5.9843,5.8812,5.8888,4575793
1994-06-17,5.8888,5.9034,5.808,5.8152,6533429
1994-06-20,5.7712,5.7933,5.7197,5.7343,3111923
1994-06-21,5.7051,5.7418,5.5652,5.661,7024197
1994-06-22,5.683,5.7197,5.6312,5.661,3375530
1994-06-23,5.6686,5.6977,5.5506,5.5726,3989807
1994-06-24,5.5726,5.6239,5.4623,5.6093,4356525
1994-06-27,5.5874,5.808,5.5652,5.808,4971618
1994-06-28,5.808,5.8152,5.6977,5.7418,8494052
1994-06-29,5.7418,5.8152,5.7197,5.7712,3826038
1994-06-30,5.808,5.83,5.7197,5.7343,4414470
1994-07-01,5.7933,5.7933,5.7197,5.7343,2681001
1994-07-05,5.683,5.7197,5.6018,5.6239,2737041
1994-07-06,5.6093,5.7051,5.5874,5.6093,3491149
1994-07-07,5.683,5.8007,5.6093,5.8007,4957611
1994-07-08,5.7565,5.977,5.7343,5.9476,5871950
1994-07-11,5.977,5.999,5.8519,5.9034,2996302
1994-07-12,5.999,6.0945,5.83,6.0727,4300888
1994-07-13,6.0727,6.2931,6.0506,6.2637,7185383
1994-07-14,6.3666,6.3666,6.124,6.1461,7271485
1994-07-15,6.0945,6.1682,6.0727,6.1461,3304119
1994-07-18,6.1682,6.2196,6.1461,6.1901,2095831
1994-07-19,6.1901,6.2416,6.0945,6.0945,2454117
1994-07-20,6.124,6.2196,5.9476,6.1901,3305617
1994-07-21,6.1682,6.1682,5.999,6.021,3306432
1994-07-22,6.0945,6.0945,5.999,6.0506,1614994
1994-07-25,6.0945,6.1682,6.0506,6.0945,1756861
1994-07-26,6.0945,6.2196,6.0727,6.1461,3256649
1994-07-27,6.1388,6.2343,5.8961,5.9402,5876166
1994-07-28,5.9402,6.1167,5.9402,6.0652,5457083
1994-07-29,6.1682,6.2857,6.1388,6.2343,4236419
1994-08-01,6.2637,6.2637,6.1901,6.2343,4040547
1994-08-02,6.2343,6.2343,6.1167,6.1682,2622240
1994-08-03,6.1682,6.1901,6.0652,6.1682,2258247
1994-08-04,5.918,5.9402,5.7489,5.7712,9152133
1994-08-05,5.7489,5.8448,5.7489,5.8228,3664716
1994-08-08,5.918,5.918,5.874,5.8961,2876466
1994-08-09,5.9402,5.9695,5.874,5.8961,3266441
1994-08-10,5.9402,5.9402,5.8961,5.918,1751289
1994-08-11,5.918,5.9402,5.7933,5.8228,3406684
1994-08-12,5.8448,5.874,5.7712,5.7933,1587244
1994-08-15,5.7933,5.8448,5.7489,5.7933,2499819
1994-08-16,5.8228,6.021,5.7933,5.9695,4020684
1994-08-17,6.0652,6.0873,5.9402,5.9916,4304432
1994-08-18,5.9402,5.9402,5.7712,5.7712,3407088
1994-08-19,5.7712,5.8228,5.7269,5.8228,4221182
1994-08-22,5.8228,5.8448,5.7489,5.7712,2177450
1994-08-23,5.7712,5.8228,5.7489,5.7933,3008815
1994-08-24,5.7933,5.9916,5.7712,5.9916,3884666
1994-08-25,5.9916,5.9916,5.8448,5.8448,2719630
1994-08-26,5.9402,6.021,5.918,5.9695,4717258
1994-08-29,6.0434,6.0873,5.9695,5.9695,2680461
1994-08-30,5.9402,6.0873,5.918,5.9916,3507068
1994-08-31,5.9916,5.9916,5.6535,5.7269,9775793
1994-09-01,5.7712,5.874,5.7269,5.874,6002669
1994-09-02,5.918,5.918,5.7489,5.7933,2767240
1994-09-06,5.7933,5.8961,5.7489,5.874,2433988
1994-09-07,5.918,5.918,5.7712,5.7933,3349278
1994-09-08,5.7712,5.8448,5.7489,5.7712,2579801
1994-09-09,5.7712,5.7712,5.6977,5.7269,3365871
1994-09-12,5.7269,5.7712,5.6757,5.6757,2451123
1994-09-13,5.6977,5.7489,5.6018,5.6239,6402033
1994-09-14,5.6239,5.6977,5.5506,5.6977,5052958
1994-09-15,5.7269,5.7269,5.6018,5.6535,3808357
1994-09-16,5.6018,5.6535,5.5506,5.6018,6916741
1994-09-19,5.6239,5.6535,5.4551,5.4769,5128725
1994-09-20,5.4551,5.5506,5.4037,5.433,5610245
1994-09-21,5.4551,5.5063,5.3597,5.3817,6912659
1994-09-22,5.433,5.5063,5.2563,5.2859,7105674
1994-09-23,5.308,5.3597,5.1094,5.2124,7930380
1994-09-26,5.2345,5.2859,5.1828,5.2124,5919563
1994-09-27,5.3301,5.4551,5.2859,5.4551,4821181
1994-09-28,5.5285,5.5506,5.4551,5.4769,3971854
1994-09-29,5.4769,5.5063,5.3817,5.3817,2858375
1994-09-30,5.4037,5.5063,5.3817,5.433,2992218
1994-10-03,5.433,5.4551,5.3301,5.3817,3472653
1994-10-04,5.4037,5.433,5.2345,5.308,5028204
1994-10-05,5.2859,5.4551,5.2124,5.4037,4545734
1994-10-06,5.433,5.433,5.2859,5.3301,2311295
1994-10-07,5.3301,5.4037,5.2859,5.3301,2456429
1994-10-10,5.4551,5.5506,5.3817,5.5285,3813527
1994-10-11,5.6239,5.7489,5.6018,5.7489,6206702
1994-10-12,5.6977,5.7489,5.6535,5.6757,4369314
1994-10-13,5.7933,5.8228,5.6239,5.6535,8433662
1994-10-14,5.6757,5.7712,5.6018,5.7489,3252705
1994-10-17,5.7269,5.7712,5.6757,5.6977,3844400
1994-10-18,5.6977,5.6977,5.6239,5.6757,2521992
1994-10-19,5.6535,5.7489,5.6239,5.7489,2606053
1994-10-20,5.7489,5.7489,5.5506,5.6239,4061357
1994-10-21,5.5285,5.6757,5.4769,5.6535,4927140
1994-10-24,5.6535,5.7269,5.58,5.6018,2831851
1994-10-25,5.58,5.7489,5.58,5.7269,6804926
1994-10-26,5.9253,5.9253,5.6977,5.7788,8738624
1994-10-27,5.8228,5.8519,5.6977,5.7269,6242611
1994-10-28,5.7489,5.8519,5.7489,5.8519,3928058
1994-10-31,5.8519,5.874,5.8228,5.8228,4901022
1994-11-01,5.8007,5.8519,5.6977,5.7269,4462621
1994-11-02,5.7269,5.8519,5.6757,5.7489,3824131
1994-11-03,5.8007,5.8519,5.7788,5.8519,2193634
1994-11-04,5.874,5.874,5.6977,5.6977,2829947
1994-11-07,5.6757,5.7489,5.6018,5.7489,2847767
1994-11-08,5.7788,5.7788,5.6535,5.6757,2623599
1994-11-09,5.7269,5.7489,5.58,5.6018,4343602
1994-11-10,5.6018,5.6535,5.58,5.6535,2862181
1994-11-11,5.6239,5.6757,5.6239,5.6239,1160814
1994-11-14,5.6535,5.7269,5.6239,5.7269,3006778
1994-11-15,5.7269,5.8228,5.6239,5.6757,4883610
1994-11-16,5.6757,5.7489,5.6535,5.6757,2666858
1994-11-17,5.6757,5.6977,5.58,5.6018,3002286
1994-11-18,5.6018,5.6239,5.4769,5.5063,3544202
1994-11-21,5.5285,5.5506,5.4769,5.5063,1722176
1994-11-22,5.5063,5.5506,5.2786,5.308,4036740
1994-11-23,5.2786,5.4551,5.2052,5.3817,5276039
1994-11-25,5.4037,5.4769,5.3817,5.433,948077
1994-11-28,5.433,5.4551,5.308,5.308,2044416
1994-11-29,5.3301,5.352,5.2786,5.3301,2190233
1994-11-30,5.3301,5.4037,5.308,5.352,2330609
1994-12-01,5.352,5.3817,5.2563,5.3301,3216520
1994-12-02,5.308,5.4037,5.2563,5.3817,4153852
1994-12-05,5.4037,5.4769,5.4037,5.4551,2383793
1994-12-06,5.3817,5.433,5.3301,5.4037,2195133
1994-12-07,5.352,5.3817,5.2786,5.308,2745340
1994-12-08,5.2563,5.3301,5.1316,5.2052,3487752
1994-12-09,5.1828,5.2052,5.1094,5.1316,4883610
1994-12-12,5.1316,5.1609,5.0873,5.0873,3422733
1994-12-13,5.0873,5.2052,5.058,5.1609,3951177
1994-12-14,5.1828,5.2345,5.1316,5.1828,3180612
1994-12-15,5.1609,5.1828,5.1316,5.1609,2412085
1994-12-16,5.1828,5.2345,5.1316,5.2052,5920103
1994-12-19,5.2052,5.2345,5.1609,5.1828,2409910
1994-12-20,5.1609,5.2052,5.1316,5.1828,2423373
1994-12-21,5.1316,5.2563,5.1094,5.2563,3570998
1994-12-22,5.2786,5.352,5.1828,5.2786,4958286
1994-12-23,5.2786,5.4769,5.2786,5.3301,2991677
1994-12-27,5.3817,5.4769,5.3817,5.4769,2037614
1994-12-28,5.4769,5.4769,5.308,5.3817,1661106
1994-12-29,5.3817,5.5063,5.3817,5.5063,2087264
1994-12-30,5.5063,5.58,5.4769,5.5063,3333366
1995-01-03,5.5285,5.5506,5.2786,5.5063,2817430
1995-01-04,5.5285,5.6535,5.5285,5.6535,3559162
1995-01-05,5.6977,5.7269,5.4551,5.6018,4604357
1995-01-06,5.6239,5.6977,5.58,5.6018,2233892
1995-01-09,5.6239,5.7269,5.6018,5.6977,3384781
1995-01-10,5.7269,5.7788,5.6018,5.6018,4589127
1995-01-11,5.6535,5.6535,5.5063,5.6018,2742077
1995-01-12,5.6239,5.6535,5.5506,5.5506,3361519
1995-01-13,5.58,5.6535,5.58,5.6535,2367606
1995-01-16,5.6535,5.7269,5.6018,5.7269,2843683
1995-01-17,5.6757,5.6977,5.6239,5.6757,2669714
1995-01-18,5.6535,5.6757,5.5285,5.58,3660092
1995-01-19,5.5063,5.6757,5.3817,5.433,3386957
1995-01-20,5.3817,5.4037,5.1094,5.2052,10120068
1995-01-23,5.0873,5.1828,4.9846,5.1828,11052634
1995-01-24,5.1609,5.2124,5.1388,5.1388,8857236
1995-01-25,5.0873,5.2563,5.0873,5.2124,4771395
1995-01-26,5.1609,5.1609,5.058,5.058,4153310
1995-01-27,5.1094,5.1388,5.0359,5.058,3503258
1995-01-30,5.058,5.1388,4.911,4.9328,9687923
1995-01-31,4.9846,5.058,4.9328,5.0359,6286548
1995-02-01,5.0067,5.2124,4.9328,5.0067,13018566
1995-02-02,5.0359,5.1094,4.9626,5.1094,5674853
1995-02-03,5.1609,5.1609,4.9846,5.1388,7425737
1995-02-06,5.1388,5.1388,5.058,5.1094,5070913
1995-02-07,5.1094,5.1828,5.058,5.058,4164872
1995-02-08,5.0873,5.1094,5.0067,5.0873,4312185
1995-02-09,5.058,5.1094,5.0359,5.0359,5729675
1995-02-10,5.058,5.1609,5.0359,5.1609,5830468
1995-02-13,5.1828,5.2124,5.1094,5.1388,5644929
1995-02-14,5.1388,5.2124,5.0873,5.2124,4109375
1995-02-15,5.2124,5.308,5.1828,5.2124,5653633
1995-02-16,5.2345,5.2563,5.1828,5.2272,2791454
1995-02-17,5.2345,5.2859,5.2124,5.2345,3483398
1995-02-21,5.2563,5.2859,5.2345,5.2345,3106478
1995-02-22,5.2563,5.3371,5.2345,5.308,4113047
1995-02-23,5.3371,5.3597,5.2859,5.308,7828502
1995-02-24,5.2859,5.3371,5.2563,5.3371,2671343
1995-02-27,5.3371,5.3597,5.1828,5.1828,3653288
1995-02-28,5.2124,5.2859,5.1828,5.2124,5444569
1995-03-01,5.1828,5.2345,5.0873,5.1094,7304133
1995-03-02,5.1094,5.1094,4.9846,5.058,6858114
1995-03-03,5.0359,5.2124,4.9846,5.1094,3819915
1995-03-06,5.0873,5.1094,4.9846,5.0873,3279912
1995-03-07,5.0359,5.1828,5.0067,5.0873,4003138
1995-03-08,5.0873,5.1094,5.0067,5.058,4699980
1995-03-09,5.0873,5.1609,5.0873,5.1388,5568485
1995-03-10,5.1828,5.3371,5.1609,5.308,4534848
1995-03-13,5.3371,5.3597,5.1388,5.3597,2250902
1995-03-14,5.3817,5.3817,5.2124,5.2345,3613575
1995-03-15,5.2563,5.2563,5.1388,5.2124,4251379
1995-03-16,5.2345,5.2563,5.1609,5.1828,2469212
1995-03-17,5.1828,5.1828,5.1094,5.1388,3623907
1995-03-20,5.1094,5.1388,5.0359,5.058,2999022
1995-03-21,5.0359,5.1094,5.0067,5.058,3515904
1995-03-22,5.0359,5.058,4.9626,5.0067,8001245
1995-03-23,4.9846,5.0067,4.9328,5.0067,6400263
1995-03-24,4.9846,5.1094,4.9846,5.0873,7700092
1995-03-27,5.1388,5.1828,5.0873,5.1828,3618468
1995-03-28,5.1828,5.2345,5.1828,5.1828,2806553
1995-03-29,5.1828,5.3597,5.1609,5.308,4570761
1995-03-30,5.4111,5.5579,5.3817,5.536,7928476
1995-03-31,5.3817,5.4845,5.3371,5.3597,4153852
1995-04-03,5.3597,5.433,5.3597,5.4111,3052204
1995-04-04,5.3597,5.3597,5.1094,5.308,5992877
1995-04-05,5.2563,5.3597,5.2345,5.2859,3606769
1995-04-06,5.2859,5.433,5.2345,5.4111,3294056
1995-04-07,5.4111,5.4111,5.308,5.3817,2415623
1995-04-10,5.3371,5.3817,5.308,5.3597,1843104
1995-04-11,5.3817,5.4111,5.308,5.3371,2917274
1995-04-12,5.5874,5.6312,5.3817,5.5063,9229935
1995-04-13,5.5063,5.536,5.3817,5.433,4363736
1995-04-17,5.4551,5.5063,5.3817,5.3817,4235875
1995-04-18,5.4111,5.433,5.3817,5.4111,3829711
1995-04-19,5.3817,5.536,5.3371,5.536,6097204
1995-04-20,5.536,5.5579,5.433,5.4551,4811797
1995-04-21,5.4551,5.4551,5.3597,5.3817,5521831
1995-04-24,5.3817,5.4845,5.3597,5.433,2974399
1995-04-25,5.433,5.4845,5.4111,5.4845,4095500
1995-04-26,5.4698,5.4991,5.4183,5.4476,2065365
1995-04-27,5.4183,5.4476,5.3669,5.4183,2504311
1995-04-28,5.4183,5.4698,5.3669,5.4698,3634790
1995-05-01,5.4698,5.4991,5.4183,5.4476,2862863
1995-05-02,5.4183,5.4476,5.3446,5.3669,3468300
1995-05-03,5.3669,5.4183,5.3153,5.3446,5933298
1995-05-04,5.3153,5.3446,5.1903,5.2418,7804017
1995-05-05,5.2933,5.3446,5.2198,5.3446,6223297
1995-05-08,5.2933,5.4183,5.2933,5.3961,3922346
1995-05-09,5.4183,5.4991,5.4183,5.4698,4375705
1995-05-10,5.4698,5.7489,5.4476,5.7197,11714525
1995-05-11,5.7197,5.8228,5.5429,5.5429,8400063
1995-05-12,5.6461,5.7712,5.6239,5.7489,6677205
1995-05-15,5.7489,5.9253,5.7489,5.9253,7906575
1995-05-16,5.9476,5.999,5.8228,5.9253,6325856
1995-05-17,5.9476,5.977,5.8228,5.8519,5652821
1995-05-18,5.8519,5.999,5.6977,5.6977,5254680
1995-05-19,5.6461,5.8228,5.6239,5.7712,4328234
1995-05-22,5.7489,5.874,5.6977,5.8228,4926599
1995-05-23,5.8519,5.977,5.8007,5.9476,5997366
1995-05-24,5.9034,5.9253,5.7489,5.8228,4982500
1995-05-25,5.8228,5.8228,5.6757,5.8007,4645435
1995-05-26,5.7489,5.7712,5.6757,5.7197,3156944
1995-05-30,5.7197,5.7489,5.6977,5.7197,2055707
1995-05-31,5.7489,5.9034,5.7197,5.9034,5455315
1995-06-01,5.9034,6.124,5.8007,6.0506,11512665
1995-06-02,6.0506,6.2048,5.977,6.0506,6395365
1995-06-05,6.0727,6.1753,5.999,6.1533,4783502
1995-06-06,6.1533,6.1533,6.0506,6.0506,10982180
1995-06-07,6.102,6.1753,6.0285,6.0506,4222271
1995-06-08,5.999,6.0506,5.977,6.0506,1933831
1995-06-09,6.0285,6.0285,5.9253,5.977,2336458
1995-06-12,5.9476,6.0727,5.9253,6.0285,2916593
1995-06-13,6.0727,6.102,5.999,5.999,2166969
1995-06-14,6.0285,6.0727,5.977,5.999,3110293
1995-06-15,5.977,6.0506,5.9476,5.977,3498363
1995-06-16,5.999,6.0285,5.8007,5.9476,4363736
1995-06-19,5.999,6.102,5.977,6.0285,4363327
1995-06-20,6.0285,6.1753,5.999,6.1533,7859918
1995-06-21,6.1753,6.2784,6.1533,6.227,6017499
1995-06-22,6.227,6.2784,6.124,6.1753,4166504
1995-06-23,6.124,6.1533,6.102,6.1533,2727250
1995-06-26,6.1753,6.227,6.124,6.124,2559533
1995-06-27,6.1533,6.2048,6.102,6.102,2982293
1995-06-28,6.124,6.1533,6.0506,6.102,3406544
1995-06-29,6.102,6.124,5.977,6.0285,2037209
1995-06-30,6.0506,6.0727,5.977,5.999,1904586
1995-07-03,6.0285,6.124,5.999,6.124,1238215
1995-07-05,6.2048,6.227,6.1533,6.2048,2850080
1995-07-06,6.2048,6.4841,6.1533,6.4548,7020932
1995-07-07,6.4033,6.6315,6.3814,6.5283,6719920
1995-07-10,6.58,6.6315,6.4548,6.6315,4847023
1995-07-11,6.6092,6.6092,6.4841,6.5063,5088464
1995-07-12,6.5283,6.6315,6.5063,6.58,3583507
1995-07-13,6.6092,6.6092,6.4255,6.5283,4467928
1995-07-14,6.4548,6.4841,6.3519,6.4548,5231962
1995-07-17,6.4548,6.5063,6.4033,6.4548,2385697
1995-07-18,6.4033,6.4255,6.2048,6.2563,4821313
1995-07-19,6.102,6.1753,5.9476,6.0727,7919087
1995-07-20,5.9034,5.9253,5.8228,5.8519,8910288
1995-07-21,5.8519,5.8519,5.7489,5.8228,9181107
1995-07-24,5.8007,5.8519,5.7489,5.8007,5760958
1995-07-25,5.8228,6.0285,5.8228,6.0285,6845328
1995-07-26,6.0285,6.0285,5.9253,5.9476,4300211
1995-07-27,5.999,6.0285,5.9476,5.999,3528150
1995-07-28,5.9476,5.9476,5.9034,5.9034,4373395
1995-07-31,5.9108,5.9623,5.8592,5.9108,4506833
1995-08-01,5.8888,5.8888,5.8372,5.8372,7416354
1995-08-02,5.9108,5.9328,5.8372,5.8592,3982054
1995-08-03,5.808,5.8592,5.808,5.808,3177346
1995-08-04,5.9108,5.9328,5.808,5.8592,3633294
1995-08-07,5.8372,5.9623,5.8372,5.9108,2936860
1995-08-08,5.9108,5.9623,5.8888,5.9108,2890203
1995-08-09,5.9328,5.9328,5.808,5.808,4130595
1995-08-10,5.808,5.8372,5.7565,5.7859,2269671
1995-08-11,5.7859,5.808,5.7051,5.7051,3118588
1995-08-14,5.7859,5.8888,5.7565,5.8888,3528284
1995-08-15,5.8592,5.9108,5.8372,5.8372,2489207
1995-08-16,5.8372,5.9108,5.7859,5.808,4597150
1995-08-17,5.808,5.808,5.7343,5.7565,2730379
1995-08-18,5.7859,5.808,5.7343,5.7565,3303168
1995-08-21,5.7859,5.8372,5.7565,5.7859,2985287
1995-08-22,5.7859,5.8592,5.7565,5.7859,2802063
1995-08-23,5.808,5.8888,5.808,5.8888,3274062
1995-08-24,5.8888,5.9623,5.8592,5.9328,4806485
1995-08-25,5.9623,5.9623,5.8372,5.8592,3161707
1995-08-28,5.9328,5.9328,5.8888,5.9328,3012216
1995-08-29,5.9328,6.1682,5.9328,6.1682,7279922
1995-08-30,6.2416,6.2416,6.1682,6.1901,3204417
1995-08-31,6.1901,6.3223,6.1901,6.2711,4170584
1995-09-01,6.2711,6.4475,6.2416,6.3741,6082924
1995-09-05,6.4475,6.6018,6.4182,6.6018,7279512
1995-09-06,6.6018,6.6533,6.4697,6.4697,5374653
1995-09-07,6.4475,6.4991,6.3445,6.3741,4218462
1995-09-08,6.3962,6.521,6.3962,6.521,4707464
1995-09-11,6.521,6.521,6.4697,6.521,2243554
1995-09-12,6.3223,6.3445,6.2416,6.2931,5756742
1995-09-13,6.2711,6.2711,6.1167,6.1682,7667856
1995-09-14,6.1388,6.2711,6.0873,6.2711,9276320
1995-09-15,6.3223,6.5504,6.3223,6.521,11452681
1995-09-18,6.4697,6.5504,6.4182,6.4697,4275182
1995-09-19,6.4182,6.4697,6.3445,6.3962,2874698
1995-09-20,6.3962,6.5722,6.3741,6.5722,4099849
1995-09-21,6.5504,6.5504,6.3445,6.4182,4428619
1995-09-22,6.3223,6.3445,6.2416,6.3223,3472790
1995-09-25,6.3741,6.3962,6.2931,6.3962,1688175
1995-09-26,6.3962,6.3962,6.3223,6.3445,2085772
1995-09-27,6.2931,6.3741,6.2196,6.3741,3759792
1995-09-28,6.3962,6.5504,6.3741,6.4697,4511322
1995-09-29,6.4475,6.4991,6.3445,6.3445,3417156
1995-10-02,6.3445,6.4182,6.2711,6.2711,3193395
1995-10-03,6.2711,6.3741,6.1388,6.2196,4352716
1995-10-04,6.1167,6.1388,6.0359,6.0652,3817199
1995-10-05,6.0873,6.1388,6.0359,6.1388,4402911
1995-10-06,6.1388,6.2196,6.1167,6.1167,4113453
1995-10-09,6.0873,6.1388,6.0137,6.0359,3664985
1995-10-10,5.9108,6.0359,5.8888,6.0137,5619494
1995-10-11,6.0359,6.1682,6.0359,6.1167,5535297
1995-10-12,6.1682,6.521,6.1682,6.4991,11236947
1995-10-13,6.5504,6.6018,6.4475,6.4697,7729747
1995-10-16,6.4697,6.4697,6.2711,6.2931,4258726
1995-10-17,6.3741,6.3741,6.1901,6.2711,2986917
1995-10-18,6.2196,6.3445,6.1167,6.1388,5022217
1995-10-19,5.9843,6.1682,5.9843,6.1388,5255364
1995-10-20,6.1167,6.1388,6.0652,6.1167,3613575
1995-10-23,6.0652,6.1167,6.0137,6.0359,3319356
1995-10-24,6.0359,6.0652,5.9328,6.0359,4196970
1995-10-25,6.0137,6.0137,5.9328,5.9843,4367406
1995-10-26,5.9623,5.9843,5.8592,5.9328,3950363
1995-10-27,5.9108,6.0873,5.8888,6.0652,3937849
1995-10-30,6.1388,6.1388,6.058,6.1092,2752827
1995-10-31,6.1092,6.1607,5.9328,5.9328,10123740
1995-11-01,5.9843,5.9843,5.83,5.8812,5519787
1995-11-02,5.8812,5.9548,5.83,5.9402,6645507
1995-11-03,5.9034,5.9328,5.8007,5.9034,5825840
1995-11-06,5.8812,6.0359,5.8007,5.9328,6146310
1995-11-07,5.9328,6.058,5.8812,5.9328,4928637
1995-11-08,5.8519,5.9034,5.8007,5.8519,4883610
1995-11-09,5.8812,5.8812,5.7269,5.8007,5733346
